date,proba,signal_bin,exposition,ret_bh,ret_bin,ret_dyn,cumul_bh,cumul_bin,cumul_dyn
2024-11-22,0.6615477184033172,1,1.0,0.003020480305938378,0.003020480305938378,0.003020480305938378,1.2356175617003444,1.2567613844852952,1.2258790364367116
2024-11-25,0.7262182542108021,1,1.0,0.005722005647630368,0.005722005647630368,0.005722005647630368,1.2426877723667051,1.2639525802250438,1.2328935232065141
2024-11-26,0.8445428805586559,1,1.0,-0.003801238017440034,-0.003801238017440034,-0.003801238017440034,1.237964020362577,1.2591479956248508,1.228207001474646
2024-11-27,0.6119755455164195,1,0.8,0.005607785488815242,0.005607785488815242,0.004486228391052194,1.2449062570316416,1.2662090274829867,1.2337170185947508
2024-11-29,0.6821456437355966,1,1.0,0.0024484564662998753,0.0024484564662998753,0.0024484564662998753,1.247954355806608,1.2693092851640146,1.2367377210065134
2024-12-02,0.6388388625178754,1,0.8,0.0004514491145146682,0.0004514491145146682,0.00036115929161173455,1.2485177436954915,1.2698823137168471,1.2371843803257416
2024-12-03,0.6656092898125574,1,1.0,0.006051417924264779,0.006051417924264779,0.006051417924264779,1.256073046348453,1.2775669023117802,1.2446711000604653
2024-12-04,0.797535971930546,1,1.0,-0.0018697756269248078,-0.0018697756269248078,-0.0018697756269248078,1.2537244715807536,1.2751781388560717,1.2423438443740347
2024-12-05,0.6853942154187109,1,1.0,0.0024954538421815275,0.0024954538421815275,0.0024954538421815275,1.2568530831303968,1.278360287042146,1.2454440560937885
2024-12-06,0.7375018369661513,1,1.0,-0.006144213927296471,-0.006144213927296471,-0.006144213927296471,1.2491307089124615,1.270505767962399,1.2377917813786685
2024-12-09,0.6354403739063004,1,0.8,-0.002963883313944371,-0.002963883313944371,-0.002371106651155497,1.2454284312473802,1.2667401371164653,1.234856845053096
2024-12-10,0.590093671190462,0,0.6,0.008165786048233592,0.0,0.004899471628940155,1.2555983333553336,1.2667401371164653,1.240906991131236
2024-12-11,0.6867811831324747,1,1.0,-0.005414022527810203,-0.005414022527810203,-0.005414022527810203,1.2488004956926668,1.2598819774772354,1.2341886927263344
2024-12-12,0.5545654470018807,0,0.6,-2.6466639124200775e-05,-0.0,-1.5879983474520465e-05,1.2487674441406091,1.2598819774772354,1.2341690938302894
2024-12-13,0.5064720784984267,0,0.4,0.0037993543260221863,0.0,0.0015197417304088747,1.2535119541317004,1.2598819774772354,1.2360447121045643
2024-12-16,0.5070702631811621,0,0.4,-0.003863994965801476,-0.0,-0.0015455979863205904,1.2486683902513636,1.2598819774772354,1.2341342838865332
2024-12-17,0.4284678253796924,0,0.0,-0.01979300737133527,-0.0,-0.0,1.223953487598765,1.2598819774772354,1.2341342838865332
2024-12-20,0.5106403383089021,0,0.4,0.007287273468533639,0.0,0.0029149093874134557,1.2328727713756626,1.2598819774772354,1.237731673495963
2024-12-23,0.38030643631366723,-1,0.0,0.01104275925539211,-0.01104275925539211,0.0,1.2464870885824921,1.2459694041097469,1.237731673495963
2024-12-24,0.43486450281048417,0,0.0,-0.00040565878647391695,-0.0,-0.0,1.2459814401427824,1.2459694041097469,1.237731673495963
2024-12-26,0.3945110286710436,-1,0.0,-0.011055736101235558,0.011055736101235558,-0.0,1.2322061981535264,1.259744513031798,1.237731673495963
2024-12-27,0.24749732278459097,-1,0.0,-0.010701995701766776,0.010701995701766776,-0.0,1.2190191327171969,1.2732262933955887,1.237731673495963
2024-12-30,0.28262292779782505,-1,0.0,-0.004284800394927402,0.004284800394927402,-0.0,1.2137958790559062,1.278681813920362,1.237731673495963
2024-12-31,0.2843814628457934,-1,0.0,-0.0022238866412221947,0.0022238866412221947,-0.0,1.2110965346153033,1.281525457324713,1.237731673495963
2025-01-02,0.30507874170110755,-1,0.0,0.01259602672149196,-0.01259602672149196,0.0,1.226351538927624,1.2653833284199787,1.237731673495963
2025-01-03,0.34544843749343646,-1,0.0,0.005538045085450305,-0.005538045085450305,0.0,1.2331431290408166,1.2583755784968116,1.237731673495963
2025-01-06,0.4011775173830111,0,0.0,-0.01110391288210788,-0.0,-0.0,1.2194504151647774,1.2583755784968116,1.237731673495963
2025-01-07,0.28101051169899605,-1,0.0,0.001560360190925314,-0.001560360190925314,0.0,1.2213531970474079,1.2564120593388926,1.237731673495963
2025-01-08,0.3710460485061434,-1,0.0,-0.01541164380306681,0.01541164380306681,-0.0,1.2025301366167764,1.2757754344673011,1.237731673495963
2025-01-10,0.4617999146494043,0,0.3,0.0015754440882007614,0.0,0.0004726332264602284,1.2044246556113927,1.2757754344673011,1.2383166666102994
2025-01-13,0.4712276527576917,0,0.3,0.0011462798112440442,0.0,0.0003438839433732133,1.2058052632782845,1.2757754344673011,1.238742503828758
2025-01-14,0.48031830555993854,0,0.3,0.018312792279639112,0.0,0.005493837683891734,1.2278869245943953,1.2757754344673011,1.245547954076931
2025-01-15,0.6059154967504069,1,0.8,-0.0021126894641922966,-0.0021126894641922966,-0.0016901515713538375,1.2252927808255853,1.2730801171482267,1.2434427892451512
2025-01-16,0.5979619250479521,0,0.6,0.009991058969353706,0.0,0.0059946353816122235,1.2375347532535372,1.2730801171482267,1.2508967753845708
2025-01-17,0.66446454713039,1,1.0,0.008768227105582893,0.008768227105582893,0.008768227105582893,1.2483857390211157,1.2842427727389845,1.261864922396784
2025-01-21,0.7074618212406686,1,1.0,0.006137941522227575,0.006137941522227575,0.006137941522227575,1.25604825768441,1.2921253797783998,1.2696101754994056
2025-01-22,0.7913033390194462,1,1.0,0.00531348622041139,0.00531348622041139,0.00531348622041139,1.262722252793788,1.2989910701788963,1.2763562316722157
2025-01-23,0.7768039224290327,1,1.0,-0.002855132319398823,-0.002855132319398823,-0.002855132319398823,1.2591170136794123,1.2952822787918181,1.2727120657441022
2025-01-24,0.7283075558259082,1,1.0,-0.014580715690809543,-0.014580715690809543,-0.014580715690809543,1.2407581864814916,1.2763961361454108,1.2541550129572245
2025-01-27,0.614657405347548,1,0.8,0.009217869449967608,0.009217869449967608,0.007374295559974087,1.2521953334634566,1.2881617890948422,1.2634035227007943
2025-01-28,0.6657411192930982,1,1.0,-0.004678895760321544,-0.004678895760321544,-0.004678895760321544,1.24633644202662,1.2821346143612382,1.2574921893148543
2025-01-29,0.6781086345565284,1,1.0,0.005275414405311762,0.005275414405311762,0.005275414405311762,1.2529113832467522,1.2888984057753883,1.2641259817249328
2025-01-30,0.7561937313218675,1,1.0,-0.005046825754019935,-0.005046825754019935,-0.005046825754019935,1.2465881578102778,1.2823935601068057,1.2577461581640377
2025-01-31,0.7098959079540315,1,1.0,-0.007608597684666707,-0.007608597684666707,-0.007608597684666707,1.2371033700390295,1.2726363434345456,1.2481764736571324
2025-02-03,0.6628648418481695,1,1.0,0.007224881828679752,0.007224881828679752,0.007224881828679752,1.246041295697423,1.2818309906267433,1.2571944011806433
2025-02-04,0.6975955372962602,1,1.0,0.003908672930614365,0.003908672930614365,0.003908672930614365,1.250911663580343,1.2868412487214287,1.262108362905058
2025-02-05,0.6608294470212943,1,1.0,0.003644298722618622,0.003644298722618622,0.003644298722618622,1.2554703593580376,1.291530882640357,1.2667078627997992
2025-02-06,0.6769168012019187,1,1.0,-0.009464770111542897,-0.009464770111542897,-0.009464770111542897,1.2435876210248578,1.279306839744208,1.2547187640799153
2025-02-07,0.596836103359041,0,0.6,0.006712541085862833,0.0,0.004027524651517699,1.2519352540248576,1.279306839744208,1.259772174832969
2025-02-10,0.7215128584043151,1,1.0,0.00033958278885926063,0.00033958278885926063,0.00033958278885926063,1.2523603896898905,1.279741270328655,1.2601999717814263
2025-02-11,0.6502002660829085,1,1.0,-0.0027238667143857365,-0.0027238667143857365,-0.0027238667143857365,1.248949126909999,1.276255425679381,1.256767355024821
2025-02-12,0.633901727753792,1,0.8,0.010426292122230674,0.010426292122230674,0.00834103369778454,1.2619710353529676,1.289562037570096,1.2672500938833586
2025-02-13,0.6628284439650515,1,1.0,-7.194380749464546e-05,-7.194380749464546e-05,-7.194380749464546e-05,1.2618802443517363,1.2894692615671126,1.2671589230865568
2025-02-14,0.674108803591057,1,1.0,0.0024449877750611915,0.0024449877750611915,0.0024449877750611915,1.2649655261227675,1.2926219981479614,1.2702571111625631
2025-02-18,0.6750291206893033,1,1.0,0.0023769693899173827,0.0023769693899173827,0.0023769693899173827,1.2679723104576621,1.295694521070293,1.2732764734331214
2025-02-19,0.6932789508608153,1,1.0,-0.0043341850761716705,-0.0043341850761716705,-0.0043341850761716705,1.2624766837926775,1.2900787412137928,1.267757857544127
2025-02-20,0.6470975717829157,1,0.8,-0.01706412670256352,-0.01706412670256352,-0.013651301362050818,1.240933621701407,1.268064674117437,1.2504513129766843
2025-02-21,0.4611632389503921,0,0.3,-0.00496910650440241,-0.0,-0.0014907319513207228,1.2347672903702789,1.268064674117437,1.248587225250859
2025-02-24,0.3518584488715626,-1,0.0,-0.004679730915472358,0.004679730915472358,-0.0,1.228988911708119,1.273998875575723,1.248587225250859
2025-02-25,0.28902477138604077,-1,0.0,0.00013602428004699796,-0.00013602428004699796,0.0,1.2291560840400197,1.273825580795892,1.248587225250859
2025-02-26,0.1719179620337653,-1,0.0,-0.00026192794874513314,0.00026192794874513314,-0.0,1.2288341337082396,1.2741592313173289,1.248587225250859
2025-02-28,0.37480536675389015,-1,0.0,-0.0468905803908809,0.0468905803908809,-0.0,1.1712133879745348,1.3339052971841971,1.248587225250859
2025-03-19,0.5504270122121111,0,0.6,-0.0021848931523151816,-0.0,-0.0013109358913891088,1.1686544118632494,1.3339052971841971,1.2469504074437476
2025-03-20,0.5603521641752967,0,0.6,0.0008246534476661349,0.0,0.0004947920685996809,1.1696181467531226,1.3339052971841971,1.2475673886152878
2025-03-21,0.5274478048904809,0,0.4,0.017646000146633645,0.0,0.007058400058653458,1.1902572287422335,1.3339052971841971,1.2563732183442642
2025-03-24,0.6240817182304452,1,0.8,0.0015743334544251475,0.0015743334544251475,0.0012594667635401182,1.1921310905168137,1.336005308918589,1.2579555786553707
2025-03-25,0.44261395887356014,0,0.3,-0.011156934922627149,-0.0,-0.0033470804767881447,1.1788305615206771,1.336005308918589,1.2537451000973865
2025-03-26,0.3391493717153622,-1,0.0,-0.003306980860763864,0.003306980860763864,-0.0,1.1749321914156448,1.3404234529050618,1.2537451000973865
2025-03-27,0.3828512428848348,-1,0.0,0.026501258715877274,-0.026501258715877274,0.0,1.2060693733939634,1.3049005441907953,1.2537451000973865
2025-05-12,0.6545367588474058,1,1.0,0.0072482009835321826,0.0072482009835321826,0.0072482009835321826,1.2148112066124055,1.3143587255986107,1.262832496565011
2025-05-13,0.6412153441581698,1,0.8,0.001024415597859818,0.001024415597859818,0.0008195324782878544,1.2160556781609142,1.315705175178297,1.2638674288105833
2025-05-14,0.6206437268003254,1,0.8,0.004132332074135769,0.004132332074135769,0.003305865659308616,1.2210808240437134,1.3211421058737929,1.2680456047414068
2025-05-15,0.6321293691616358,1,0.8,0.007005272294898557,0.007005272294898557,0.005604217835918846,1.2296348277102187,1.3303970660656945,1.275152008536257
2025-05-16,0.6292904919751537,1,0.8,0.0008761131291423752,0.0008761131291423752,0.0007008905033139001,1.2307121269268264,1.3315626444022473,1.276045750469322
2025-05-19,0.630705466249792,1,0.8,-0.0038802294486252054,-0.0038802294486252054,-0.0031041835589001644,1.2259366814891448,1.3263958758167484,1.2720846702303106
2025-05-20,0.6207445821180668,1,0.8,-0.0031849254097175983,-0.0031849254097175983,-0.002547940327774079,1.222032164601565,1.322171403888515,1.2688434743986876
2025-05-27,0.5997119956327455,0,0.6,-0.005571225417268844,-0.0,-0.0033427352503613062,1.2152239479454168,1.322171403888515,1.2646020665896243
2025-05-28,0.5716218598837227,0,0.6,0.004011194261904327,0.0,0.002406716557142596,1.2200984472723442,1.322171403888515,1.2676456053214824
2025-05-29,0.5890240827650318,0,0.6,-8.118516130162234e-05,-0.0,-4.871109678097341e-05,1.2199993933830986,1.322171403888515,1.2675838569137177
2025-05-30,0.5777771503987021,0,0.6,0.0041020419271569075,0.0,0.0024612251562941443,1.225003882045862,1.322171403888515,1.270703666190066
2025-06-02,0.6386450000838129,1,0.8,0.005800290454605506,0.005800290454605506,0.004640232363684405,1.2321092603697472,1.329840382061842,1.2766000264665736
2025-06-03,0.6111405519781237,1,0.8,7.36874595066439e-05,7.36874595066439e-05,5.894996760531513e-05,1.2322000513709785,1.3299383746211455,1.2766752819967788
2025-06-04,0.6832552714892954,1,1.0,-0.005277383403094138,-0.005277383403094138,-0.005277383403094138,1.2256972592705817,1.322919779915782,1.2699377770524285
2025-06-05,0.5328103243208645,0,0.4,0.010280683010067904,0.0,0.004112273204027162,1.2382982642594516,1.322919779915782,1.2751601081437829
2025-06-06,0.6505556640712842,1,1.0,0.0009199480792858594,0.0009199480792858594,0.0009199480792858594,1.23943743436924,1.3241367974263647,1.2763331892360517
2025-06-09,0.6794099655192853,1,1.0,0.00548298940767844,0.00548298940767844,0.00548298940767844,1.2462332566933667,1.3313970254609706,1.2833313105933013
2025-06-10,0.8174393954025764,1,1.0,-0.002743888954607865,-0.002743888954607865,-0.002743888954607865,1.2428137310254608,1.3277438198686105,1.2798099919850618
2025-06-11,0.6069409851700244,1,0.8,0.0038224199557175265,0.0038224199557175265,0.0030579359645740213,1.2475642870321721,1.3328190143417569,1.283723568987374
2025-06-12,0.6198346952709061,1,0.8,-0.002009823037355307,-0.002009823037355307,-0.0016078584298842458,1.2450569035875132,1.3301402839821077,1.2816595232253367
2025-06-16,0.6019970289003673,1,0.8,-0.0013160611336739958,-0.0013160611336739958,-0.0010528489069391966,1.2434183325874892,1.3283897380520249,1.2803101293972408
2025-06-23,0.5365671854138864,0,0.4,0.01112172017970181,0.0,0.004448688071880725,1.2572472833488386,1.3283897380520249,1.2860058297981984
2025-06-24,0.6514272171676281,1,1.0,-3.2861029504172024e-06,-3.2861029504172024e-06,-3.2861029504172024e-06,1.2572431519048315,1.3283853728265873,1.286001603850647
2025-06-25,0.6498111581751522,1,0.8,0.008020121275230219,0.008020121275230219,0.0064160970201841755,1.2673263944555608,1.3390391846168985,1.294252714909065
2025-06-26,0.7159793035662064,1,1.0,0.005218970885222163,0.005218970885222163,0.005218970885222163,1.273940534010298,1.3460275911355857,1.301007382146295
2025-06-27,0.8192235593914569,1,1.0,0.005164427424532603,0.005164427424532603,0.005164427424532603,1.2805197074413646,1.3529790529414238,1.3077263403501709
